"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_m","Li_sd","Li_q1","Li_q3","Biomass","Location","Observer"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B102",13,1.161178152,17,1.337619648,245.5,1.55,0.0479858466666667,217.598618111902,4.76096082906345,207.652598446497,226.112162215052,169.7,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B102",14,1.21208984,17,1.337619648,245.5,1.55,0.0479858466666667,225.701973151028,3.4472391670515,218.468634003771,231.840624159892,169.7,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",13,1.356539188,13,1.381539188,224.16,1.55,0.0479858466666667,220.778879521894,0.616712018180869,219.479046671174,221.868008277744,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",9,1.011936813,9,1.055766027,204.68,1.55,0.0479858466666667,196.82698595797,1.21427634470432,194.20948481685,198.900520117506,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B102",7,0.877387475,17,1.337619648,245.5,1.55,0.0479858466666667,171.491407907693,11.0396651194103,149.099975764622,191.911780141544,169.7,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B103",1,0.504631549,13,1.349723345,254.77,1.55,0.0479858466666667,110.123072977722,16.100010081092,79.3725243453379,142.537774262548,184.3,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",3,0.760187019,13,1.381539188,224.16,1.55,0.0479858466666667,136.65714257228,12.1224817122884,112.478155921567,159.569673688685,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",1,0.512410968,9,1.055766027,204.68,1.55,0.0479858466666667,103.947931208562,10.3085019372066,83.0294442417127,122.867189959673,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",8,0.959534523,9,1.055766027,204.68,1.55,0.0479858466666667,187.389382639654,2.59433325785333,181.822609147845,191.846332920311,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",7,0.905710737,9,1.055766027,204.68,1.55,0.0479858466666667,177.636739415201,3.92580515699052,169.255072455999,184.424863354135,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",0,0.044011362,9,1.055766027,204.68,1.55,0.0479858466666667,1.55,2.82472644746125e-15,1.55,1.55,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B102",17,1.313578017,17,1.337619648,245.5,1.55,0.0479858466666667,241.727227525858,0.682105301702827,240.284232410861,242.929966342105,169.7,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",2,0.608212847,9,1.055766027,204.68,1.55,0.0479858466666667,122.383961131254,9.40290387546446,103.005125351819,139.347770765849,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",3,0.669433758,9,1.055766027,204.68,1.55,0.0479858466666667,133.974686562994,8.57523501811855,116.148860795965,149.293077489154,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",12,1.304194178,13,1.381539188,224.16,1.55,0.0479858466666667,213.669029383332,1.87917491481029,209.722830452187,217.00365561507,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",8,1.097079679,13,1.381539188,224.16,1.55,0.0479858466666667,185.090473293046,6.45637107502802,171.745333612323,196.778297870019,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B103",0,NA,13,1.349723345,254.77,1.55,0.0479858466666667,1.55,1.00098364433524e-15,1.55,1.55,184.3,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",6,0.842110422,9,1.055766027,204.68,1.55,0.0479858466666667,166.028760941818,5.37890040360916,154.617564566439,175.404547249179,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",10,1.208621568,13,1.381539188,224.16,1.55,0.0479858466666667,200.574908171228,4.07821065920461,192.071081235573,207.878576575704,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",4,0.732059631,9,1.055766027,204.68,1.55,0.0479858466666667,145.70033826807,7.55336214585529,129.87304107095,159.066901935366,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",5,0.908679443,13,1.381539188,224.16,1.55,0.0479858466666667,158.356732070626,9.94195106969978,138.161552845001,176.756355232044,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",6,0.975387763,13,1.381539188,224.16,1.55,0.0479858466666667,167.914332995997,8.79119933293208,149.938569320374,184.034983878571,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",7,1.039278295,13,1.381539188,224.16,1.55,0.0479858466666667,176.971509610951,7.60133951160217,161.337435954348,190.800692206512,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B102",16,1.290774509,17,1.337619648,245.5,1.55,0.0479858466666667,238.140671149604,1.31972190379411,235.353729722154,240.471618792832,169.7,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",11,1.261252357,13,1.381539188,224.16,1.55,0.0479858466666667,207.804331567776,2.88467281142881,201.765617364942,212.944039990921,121.1,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B061",5,0.796503405,9,1.055766027,204.68,1.55,0.0479858466666667,157.64390714837,6.33496071619547,144.270123112114,168.753353684278,125.97,"Gambiers","Fabien Morat"
"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus","GAM18_B105",9,1.148480068,13,1.381539188,224.16,1.55,0.0479858466666667,192.254646628865,5.38700899077324,181.07337914931,201.961280229444,121.1,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",0,0.028861739,7,0.886122077,984.69,2.75,0.0320733176666667,2.75,1.6446404135292e-15,2.75,2.75,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",2,0.49061381,7,0.886122077,984.69,2.75,0.0320733176666667,411.344228108835,50.3823854711045,318.449528140152,513.728628980008,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B072",2,0.473058048,4,0.717933395,794.86,2.75,0.0320733176666667,413.539896348148,38.1259753519726,340.861391110679,489.24937795552,5850,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",1,0.368761441,7,0.886122077,984.69,2.75,0.0320733176666667,270.612579616,48.7079792600124,184.932760157346,372.894000679541,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B072",0,0.037947332,4,0.717933395,794.86,2.75,0.0320733176666667,2.75,2.34406823306904e-15,2.75,2.75,5850,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B072",4,0.675213376,4,0.717933395,794.86,2.75,0.0320733176666667,721.831371311519,9.95242770418063,701.760243369486,740.562802648344,5850,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",3,0.592147056,7,0.886122077,984.69,2.75,0.0320733176666667,542.450979857971,45.5609379918262,455.893693057299,632.859241862059,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B072",1,0.321819825,4,0.717933395,794.86,2.75,0.0320733176666667,226.57671744271,39.4166177279511,156.181030242561,308.834312319557,5850,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",5,0.741416217,7,0.886122077,984.69,2.75,0.0320733176666667,755.953174781339,28.2795193466919,700.346840159175,810.368175775021,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",6,0.793761226,7,0.886122077,984.69,2.75,0.0320733176666667,836.310882000086,19.3572773546923,797.8618542291,873.192764474557,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B036",0,NA,2,0.455398285,499.2,2.75,0.0320733176666667,2.75,9.65491375054329e-16,2.75,2.75,1400,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B072",3,0.581298521,4,0.717933395,794.86,2.75,0.0320733176666667,570.766635712026,26.88869504852,517.780333223522,622.577294801306,5850,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B073",1,0.277238165,3,0.443925276,533.29,2.75,0.0320733176666667,246.415512881406,29.112450765708,191.972308850594,304.927604573647,NA,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B073",2,0.351568508,3,0.443925276,533.29,2.75,0.0320733176666667,363.443715815233,21.5701236047825,321.275211999732,405.167237480762,NA,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B073",3,0.409749261,3,0.443925276,533.29,2.75,0.0320733176666667,467.368425870026,9.61106958316188,448.0588053504,485.464798316772,NA,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",4,0.675008386,7,0.886122077,984.69,2.75,0.0320733176666667,658.041220542343,37.4620986748732,585.415018434938,731.080093599759,12950,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B036",1,0.283296664,2,0.455398285,499.2,2.75,0.0320733176666667,258.077532717492,30.5637214166999,201.860373515116,320.858815285955,1400,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B036",2,0.386776131,2,0.455398285,499.2,2.75,0.0320733176666667,397.17854581009,16.2875867367915,365.369602738386,429.184706932534,1400,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B073",0,0.029410882,3,0.443925276,533.29,2.75,0.0320733176666667,2.75,1.96307449396437e-15,2.75,2.75,NA,"Gambiers","Fabien Morat"
"Scombridae","Gymnosarda","Gymnosarda unicolor","GAM18_B012",7,0.848906489,7,0.886122077,984.69,2.75,0.0320733176666667,923.908247324408,8.35428703977411,907.15113273745,939.668551833714,12950,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A021",3,0.460129189,3,0.498208054,186,1.58,0.04930623325,174.248670173806,1.40854544728537,171.43947102805,176.989977020865,74.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A025",0,0.05565968,3,0.418261943,160,1.58,0.04930623325,1.58,6.29205907038141e-15,1.57999999999999,1.58000000000001,59.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A021",2,0.387706816,3,0.498208054,186,1.58,0.04930623325,151.329039021381,3.83702917743224,143.792002435639,158.899871924242,74.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A019",4,0.468470333,4,0.49322917,180,1.58,0.04930623325,172.572655810486,0.895715518759148,170.808614747797,174.349382679016,82.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A214",1,0.231708869,5,0.456959233,171,1.58,0.04930623325,87.2311572776519,4.92066024509223,77.4684794665225,96.8516092525025,76.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A021",1,0.28923347,3,0.498208054,186,1.58,0.04930623325,118.667758842261,6.46943412668015,106.278340436762,131.684542929403,74.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A025",2,0.323295304,3,0.418261943,160,1.58,0.04930623325,122.093531050079,2.64473847464942,116.672400149565,127.112541135126,59.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A019",1,0.248213618,4,0.49322917,180,1.58,0.04930623325,101.981471847512,6.91708311443543,88.9284000146169,116.404732375957,82.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A025",1,0.22703524,3,0.418261943,160,1.58,0.04930623325,81.9145926629242,4.05526716811544,73.7697609560229,89.7936078957581,59.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A214",0,0.041231056,5,0.456959233,171,1.58,0.04930623325,1.58,4.84797758292818e-15,1.57999999999999,1.58000000000001,76.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A021",0,NA,3,0.498208054,186,1.58,0.04930623325,1.58,1.89017373815681e-15,1.57999999999999,1.58,74.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A214",3,0.354966726,5,0.456959233,171,1.58,0.04930623325,134.289299240238,2.92832589021855,128.333352443283,139.855626432318,76.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A025",3,0.388732297,3,0.418261943,160,1.58,0.04930623325,148.362825138465,0.930125740286533,146.435964758066,150.105251860918,59.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A214",2,0.29503343,5,0.456959233,171,1.58,0.04930623325,111.855154370908,4.15748857548993,103.489684973147,119.8572352281,76.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A028",1,0.2704071,2,0.432152857,158,1.58,0.04930623325,96.8417376838599,3.68313662094029,89.3779386221552,103.922436708182,56.5,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A028",2,0.366114989,2,0.432152857,158,1.58,0.04930623325,133.599804026171,1.85175403284911,129.78226616426,137.088076582728,56.5,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A193",0,NA,3,0.412459574,174,1.58,0.04930623325,1.58,1.67693311875153e-15,1.57999999999999,1.58,66.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A028",0,0.054009258,2,0.432152857,158,1.58,0.04930623325,1.58,6.03043223393299e-15,1.57999999999999,1.58000000000001,56.5,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A193",3,0.374380709,3,0.412459574,174,1.58,0.04930623325,160.460962766301,1.67961073486436,156.955173168616,163.670110210346,66.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A019",3,0.423215499,4,0.49322917,180,1.58,0.04930623325,158.77986062799,2.44108225412579,154.003043712704,163.67132265688,82.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A019",0,NA,4,0.49322917,180,1.58,0.04930623325,1.58,1.9732726124994e-15,1.57999999999999,1.58,82.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A193",2,0.311372773,3,0.412459574,174,1.58,0.04930623325,137.482474139931,4.15597104100133,128.95520055318,145.557678273189,66.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A214",5,0.445254533,5,0.456959233,171,1.58,0.04930623325,166.866576716413,0.38088551579094,166.081658271578,167.579166848845,76.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A217",0,0.046324939,1,0.314814355,135,1.58,0.04930623325,NA,NA,NA,NA,37,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A217",1,0.248203546,1,0.314814355,135,1.58,0.04930623325,NA,NA,NA,NA,37,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A214",4,0.415843651,5,0.456959233,171,1.58,0.04930623325,156.394908642824,1.28997889471746,153.747027703148,158.820066307484,76.1,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A193",1,0.197772597,3,0.412459574,174,1.58,0.04930623325,93.620601054146,7.33153251299082,79.2075383975523,108.2606106093,66.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","GAM18_A019",2,0.321014717,4,0.49322917,180,1.58,0.04930623325,126.400513903855,5.40206668036692,116.026116953295,137.431447970844,82.6,"Gambiers","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_006",0,0.026925824,0,0.186946516,64.395,1.58,0.0273290718333333,NA,NA,NA,NA,3.4,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_001",0,0.042059482,2,0.33280055,122.656,1.58,0.0273290718333333,NA,NA,NA,NA,26,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_005",0,0.023345235,0,0.200771014,68.014,1.58,0.0273290718333333,NA,NA,NA,NA,3.5,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_003",0,0.03138471,0,0.213037555,74.874,1.58,0.0273290718333333,NA,NA,NA,NA,4.7,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_004",0,0.019235384,0,0.194164878,68.185,1.58,0.0273290718333333,NA,NA,NA,NA,3.7,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_002",1,0.200823305,1,0.262443107,101.025,1.58,0.0273290718333333,NA,NA,NA,NA,12.1,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_001",2,0.27315996,2,0.33280055,122.656,1.58,0.0273290718333333,NA,NA,NA,NA,26,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_002",0,0.021023796,1,0.262443107,101.025,1.58,0.0273290718333333,NA,NA,NA,NA,12.1,"Moorea","Fabien Morat"
"Labridae","Halichoeres","Halichoeres trimaculatus","HA_TR_MO_03_16_001",1,0.191815015,2,0.33280055,122.656,1.58,0.0273290718333333,NA,NA,NA,NA,26,"Moorea","Fabien Morat"
"Lutjanidae","Lutjanus","Lutjanus fulvus","LU_FU_MO_03_16_007",3,0.956162838,12,1.687439289,284.014,1.83,0.0357627494,193.553171185748,10.2662241177755,167.796370438724,207.786261933052,326.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Lutjanidae","Lutjanus","Lutjanus fulvus","LU_FU_MO_03_16_011",1,0.595191566,3,1.012059781,232.242,1.83,0.0357627494,157.264692494694,8.69695563728755,135.337648189111,169.214210881555,172.7,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
"Lutjanidae","Lutjanus","Lutjanus fulvus","LU_FU_MO_03_16_008",1,0.327794143,3,0.692448554,194.795,1.83,0.0357627494,110.206883609194,9.1993420884041,87.1940283952732,123.075156827322,102.2,"Moorea","Guillemette de Synéty and Jérémy Wicquart"
